Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - German,pct_german
0500000US13285,13285,"Troup County, Georgia",67146,,3109,4.6302087987
0500000US13287,13287,"Turner County, Georgia",8834,,136,1.5395064523
0500000US13289,13289,"Twiggs County, Georgia",8984,,250,2.7827248442
0500000US13291,13291,"Union County, Georgia",21344,,1898,8.8924287856
0500000US13293,13293,"Upson County, Georgia",27061,,890,3.2888658956
0500000US13295,13295,"Walker County, Georgia",68463,,3877,5.6629128142
0500000US13297,13297,"Walton County, Georgia",83771,,4449,5.3109071158
0500000US13299,13299,"Ware County, Georgia",36099,,1347,3.7314053021
0500000US13301,13301,"Warren County, Georgia",5788,,165,2.8507256393
0500000US13303,13303,"Washington County, Georgia",21092,,410,1.9438649725
0500000US13305,13305,"Wayne County, Georgia",30157,,942,3.1236528832
0500000US13307,13307,"Webster County, Georgia",2773,,164,5.9141723765
0500000US13309,13309,"Wheeler County, Georgia",7572,,71,0.9376650819
0500000US13311,13311,"White County, Georgia",27141,,1939,7.1441730224
0500000US13313,13313,"Whitfield County, Georgia",102152,,4786,4.6851750333
0500000US13315,13315,"Wilcox County, Georgia",9142,,349,3.8175453949
0500000US13317,13317,"Wilkes County, Georgia",10398,,311,2.9909598
0500000US13319,13319,"Wilkinson County, Georgia",9577,,177,1.8481779263
0500000US13321,13321,"Worth County, Georgia",21746,,986,4.5341672032
0500000US15001,15001,"Hawaii County, Hawaii",185399,,8925,4.8139418228
0500000US15003,15003,"Honolulu County, Hawaii",955215,,30809,3.2253471731
0500000US15005,15005,"Kalawao County, Hawaii",66,18,7,10.6060606061
0500000US15007,15007,"Kauai County, Hawaii",67113,,3428,5.1078032572
0500000US15009,15009,"Maui County, Hawaii",154937,18,7988,5.1556439069
0500000US16001,16001,"Ada County, Idaho",394961,,49229,12.464268624
0500000US16003,16003,"Adams County, Idaho",3976,,586,14.7384305835
0500000US16005,16005,"Bannock County, Idaho",82584,,9045,10.9524847428
0500000US16007,16007,"Bear Lake County, Idaho",5977,,430,7.1942446043
0500000US16009,16009,"Benewah County, Idaho",9247,,1619,17.5083810966
0500000US16011,16011,"Bingham County, Idaho",45312,,3903,8.6136122881
0500000US16013,16013,"Blaine County, Idaho",21323,,3298,15.4668667636
0500000US16015,16015,"Boise County, Idaho",7014,,940,13.4017678928
0500000US16017,16017,"Bonner County, Idaho",40806,,7094,17.3846983287
0500000US16019,16019,"Bonneville County, Idaho",104177,,11465,11.0053082734
0500000US16021,16021,"Boundary County, Idaho",10857,,1921,17.6936538639
0500000US16023,16023,"Butte County, Idaho",2828,,364,12.8712871287
0500000US16025,16025,"Camas County, Idaho",1276,127,220,17.2413793103
0500000US16027,16027,"Canyon County, Idaho",189396,,21738,11.4775391244
0500000US16029,16029,"Caribou County, Idaho",6872,,689,10.026193248
0500000US16031,16031,"Cassia County, Idaho",22813,,2475,10.8490772805
0500000US16033,16033,"Clark County, Idaho",780,127,21,2.6923076923
0500000US16035,16035,"Clearwater County, Idaho",8679,,1825,21.0277681761
0500000US16037,16037,"Custer County, Idaho",4338,,728,16.7819271554
0500000US16039,16039,"Elmore County, Idaho",26655,,3598,13.4984055524
0500000US16041,16041,"Franklin County, Idaho",12739,,779,6.1150796766
0500000US16043,16043,"Fremont County, Idaho",13123,,1786,13.6096929056
0500000US16045,16045,"Gem County, Idaho",16768,,2383,14.2115935115
0500000US16047,16047,"Gooding County, Idaho",15327,,1521,9.9236641221
0500000US16049,16049,"Idaho County, Idaho",16215,,5115,31.5448658649
0500000US16051,16051,"Jefferson County, Idaho",25940,,2348,9.0516576715
0500000US16053,16053,"Jerome County, Idaho",22140,,2884,13.0261969286
0500000US16055,16055,"Kootenai County, Idaho",139083,,25822,18.5658923089
0500000US16057,16057,"Latah County, Idaho",37365,,7731,20.6904857487
0500000US16059,16059,"Lemhi County, Idaho",7892,,1235,15.6487582362
0500000US16061,16061,"Lewis County, Idaho",3818,,1157,30.3038239916
0500000US16063,16063,"Lincoln County, Idaho",5167,,521,10.0832204374
0500000US16065,16065,"Madison County, Idaho",37311,,3360,9.0053871512
0500000US16067,16067,"Minidoka County, Idaho",19909,,2653,13.3256316239
0500000US16069,16069,"Nez Perce County, Idaho",39226,,8128,20.72095039
0500000US16071,16071,"Oneida County, Idaho",4236,,271,6.3975448536
0500000US16073,16073,"Owyhee County, Idaho",11479,,1266,11.0288352644
0500000US16075,16075,"Payette County, Idaho",22614,,2420,10.7013354559
0500000US16077,16077,"Power County, Idaho",7717,,755,9.7835946611
0500000US16079,16079,"Shoshone County, Idaho",12797,,2855,22.3099163867
0500000US16081,16081,"Teton County, Idaho",10007,,1205,12.0415709004
0500000US16083,16083,"Twin Falls County, Idaho",77122,,11092,14.3824070953
0500000US16085,16085,"Valley County, Idaho",9793,,2080,21.2396609823
0500000US16087,16087,"Washington County, Idaho",10144,,1326,13.0717665615
0500000US17001,17001,"Adams County, Illinois",67098,,24748,36.8833646308
0500000US17003,17003,"Alexander County, Illinois",8147,,867,10.6419540935
0500000US17005,17005,"Bond County, Illinois",17762,,3555,20.0146379912
0500000US17007,17007,"Boone County, Illinois",54141,,9075,16.7617886629
0500000US17009,17009,"Brown County, Illinois",6913,,1440,20.8303196875
0500000US17011,17011,"Bureau County, Illinois",34798,,7294,20.9609747687
0500000US17013,17013,"Calhoun County, Illinois",5065,,2338,46.1599210267
0500000US17015,17015,"Carroll County, Illinois",15338,,5268,34.3460685878
0500000US17017,17017,"Cass County, Illinois",13570,,2210,16.2859248342
0500000US17019,17019,"Champaign County, Illinois",200931,,31644,15.7486898488
0500000US17021,17021,"Christian County, Illinois",34805,,5031,14.4548197098
0500000US17023,17023,"Clark County, Illinois",16353,,3421,20.9197089219
0500000US17025,17025,"Clay County, Illinois",13828,,2345,16.9583453862
0500000US17027,17027,"Clinton County, Illinois",37793,,18394,48.6703886963
0500000US17029,17029,"Coles County, Illinois",53683,,10502,19.5629901459
0500000US17031,17031,"Cook County, Illinois",5197677,,342198,6.583671898
0500000US17033,17033,"Crawford County, Illinois",19777,,3552,17.960256864
0500000US17035,17035,"Cumberland County, Illinois",11044,,3157,28.5856573705
0500000US17037,17037,"DeKalb County, Illinois",104820,,22430,21.3985880557
0500000US17039,17039,"De Witt County, Illinois",16562,,2618,15.8072696534
0500000US17041,17041,"Douglas County, Illinois",19908,,4960,24.9146071931
